activity	time	p	p_peak	p_smooth
Hunting	510.0	0.001056280072907527	0.9718895888257829	0.955871100833412
Bowling	510.0	4.639799209475036e-6	0.0037639326523199656	0.009811958468004055
Rollerblading	510.0	2.1262048773745958e-5	0.06677310454975653	0.06510220957375347
Golfing	510.0	0.001295861212765181	0.5526656795621515	0.555574561192402
Boating	510.0	1.4258898615909733e-4	0.21170743347668355	0.2113038945981185
Playing baseball	510.0	2.188077852525125e-5	0.04686893188819032	0.05120199897356074
Running	515.0	0.001071545647421297	0.7310992992252211	0.7945638465375072
Hiking	515.0	1.6159765102720285e-4	0.31945277861100724	0.3238023414532938
Biking	515.0	3.8184526064876e-4	0.4601701419413632	0.47007324821665025
Walking	515.0	0.003935737086013706	0.8512397121575689	0.8989773386298746
Doing yoga	515.0	2.708685851762523e-4	0.6344692336835351	0.6827695817923808
Fishing	515.0	0.0010704253258757685	0.6404173711052458	0.6413423311747422
Dancing	515.0	2.2870541843594023e-5	0.030679510939207556	0.030679510939207556
Playing football	515.0	1.5159156116932698e-4	0.15681674707539964	0.15568390955338865
Softball	515.0	3.395600350567066e-5	0.05702161124443118	0.05972813565526266
Playing soccer	515.0	1.6003743577528307e-4	0.19880507095698396	0.19094268941767203
Doing aerobics	515.0	4.511461117471408e-4	0.7375744615523225	0.7442485842939766
Hunting	515.0	0.0010292071735378047	0.9469796528044255	0.9505384628115511
Bowling	515.0	2.7006000725752996e-5	0.021908010099372235	0.024022637796217983
Rollerblading	515.0	1.9665897866200042e-5	0.06176041962174736	0.06343131459775041
Golfing	515.0	0.0013621083572916749	0.5809191088554482	0.5738249120944761
Boating	515.0	1.6091307204458972e-4	0.23891391904139214	0.2298450905198226
Playing baseball	515.0	2.79494605333814e-5	0.059868133144301575	0.058212310230502884
Running	520.0	0.0010559932593078095	0.720488141335296	0.7073056266461407
Hiking	520.0	1.7067314263725456e-4	0.3373935778346535	0.3355329323428989
Biking	520.0	3.9216897704067924e-4	0.47261148016659194	0.4633337518516265
Walking	520.0	0.003910088445848385	0.8456923037320548	0.8436038171112439
Doing yoga	520.0	2.633029946531009e-4	0.6167479670461956	0.6208442689678786
Fishing	520.0	0.0010865337413442236	0.6500547636795844	0.6499016978353336
Dancing	520.0	2.2870541843594023e-5	0.030679510939207556	0.030679510939207556
Playing football	520.0	1.5159156116932698e-4	0.15681674707539964	0.1627745288655519
Softball	520.0	3.395600350567066e-5	0.05702161124443118	0.05957747118546374
Playing soccer	520.0	1.6003743577528307e-4	0.19880507095698396	0.20031136080901965
Doing aerobics	520.0	4.7218467568354054e-4	0.7719702084360315	0.7813314760759061
Hunting	520.0	0.0010137377530107733	0.9327461468044446	0.934199797742924
Bowling	520.0	5.719230596528286e-5	0.04639597063696175	0.038233317124431905
Rollerblading	520.0	1.9665897866200042e-5	0.06176041962174736	0.06176041962174736
Golfing	520.0	0.0013784532113834632	0.5878899478658286	0.5955566266884583
Boating	520.0	1.6091307204458972e-4	0.23891391904139214	0.23891391904139214
Playing baseball	520.0	3.1699077886466925e-5	0.06789986565901675	0.07311254171559657
Running	525.0	9.824774744893819e-4	0.6703294393779049	0.6812848167539616
Hiking	525.0	1.7692496864481018e-4	0.34975244058303595	0.3558138039852243
Biking	525.0	3.793969538543377e-4	0.45721963344692446	0.46244677528292205
Walking	525.0	0.003855471229159531	0.8338794354441079	0.8231541185066078
Doing yoga	525.0	2.6098380275926965e-4	0.611315606173905	0.5902780209384236
Fishing	525.0	0.0011018746313038225	0.6592329587211705	0.6545708150572496
Dancing	525.0	2.2870541843594023e-5	0.030679510939207556	0.033533561648852
Playing football	525.0	1.6886936075742443e-4	0.1746900924458565	0.16742929074672297
Softball	525.0	3.8521998076343916e-5	0.06468919106752885	0.06321478049379221
Playing soccer	525.0	1.6367511107642685e-4	0.20332394051309097	0.2019629943326491
Doing aerobics	525.0	5.104010286442455e-4	0.8344497582393643	0.8231677632857762
Hunting	525.0	0.0010030079527150926	0.9228735936199021	0.9315236911462065
Bowling	525.0	5.719230596528286e-5	0.04639597063696175	0.059112616475992724
Rollerblading	525.0	1.9665897866200042e-5	0.06176041962174736	0.06364374465892317
Golfing	525.0	0.0014487273327576616	0.6178608233440981	0.6076739730241781
Boating	525.0	1.6091307204458972e-4	0.23891391904139214	0.24401483537000315
Playing baseball	525.0	4.2749314587353875e-5	0.09156962634347138	0.08003566291422734
Running	530.0	9.571323839485111e-4	0.653036869548684	0.6329402273631247
Hiking	530.0	1.9237535688188974e-4	0.3802953935379835	0.3701144092196677
Biking	530.0	3.796372438641153e-4	0.4575092122352499	0.45624678988100703
Walking	530.0	0.0036520873594564096	0.7898906163436609	0.7862355153550756
Doing yoga	530.0	2.3172041572215444e-4	0.5427704895951702	0.5665641221137002
Fishing	530.0	0.0010938379074951399	0.6544247227709938	0.65942224018461
Dancing	530.0	2.925333780549881e-5	0.0392416630681409	0.03638761235849645
Playing football	530.0	1.6509055219416163e-4	0.17078103271891282	0.1735245206521037
Softball	530.0	4.045398654733045e-5	0.06793353916941662	0.07142628169200188
Playing soccer	530.0	1.6402611462572369e-4	0.20375997152787237	0.20361462785627857
Doing aerobics	530.0	5.279150860888481e-4	0.8630833231819333	0.8706153967827023
Hunting	530.0	0.0010204817439100288	0.9389513330142729	0.9367496897781934
Bowling	530.0	1.0421972815473882e-4	0.08454590815405467	0.07458178501110935
Rollerblading	530.0	2.1464976210718697e-5	0.06741039473327479	0.06552706969609898
Golfing	530.0	0.0014473446929216085	0.6172711478626077	0.6216428440305032
Boating	530.0	1.7121976476436803e-4	0.2542166680272252	0.25006794851452807
Playing baseball	530.0	3.7645645759796706e-5	0.08063749674019391	0.0952271227274617
Running	535.0	8.434225412411137e-4	0.5754543731627852	0.6459770535236246
Hiking	535.0	1.9237535688188974e-4	0.3802953935379835	0.3883130697083184
Biking	535.0	3.7673489195320475e-4	0.45401152396084693	0.5035187955512207
Walking	535.0	0.0033980050214777488	0.7349364942774584	0.8217569443991595
Doing yoga	535.0	2.3293107171663184e-4	0.5456062705720253	0.5896478688558731
Fishing	535.0	0.0011108604783624015	0.6646090390616658	0.6752558856994634
Dancing	535.0	2.925333780549881e-5	0.0392416630681409	0.0430729810914417
Playing football	535.0	1.692679656530592e-4	0.17510243679154178	0.17507263850396282
Softball	535.0	4.862569228093076e-5	0.08165611483906014	0.08022857892211695
Playing soccer	535.0	1.6402611462572369e-4	0.20375997152787237	0.20713300244741883
Doing aerobics	535.0	5.59250388284368e-4	0.9143131089268094	0.9257988107029141
Hunting	535.0	0.001030777090440076	0.9484241427004049	0.9538857466376753
Bowling	535.0	1.1439883108434773e-4	0.09280347624231161	0.0990861588889929
Rollerblading	535.0	2.1464976210718697e-5	0.06741039473327479	0.07152794288475157
Golfing	535.0	0.0014767136179509085	0.629796560884804	0.6415853360711531
Boating	535.0	1.7314373280425313e-4	0.2570732584749668	0.2758048721321839
Playing baseball	535.0	5.297549411299448e-5	0.11347424509871983	0.10646359738689615
Running	540.0	0.0010398002800642576	0.7094399178594045	0.6353796881380644
Hiking	540.0	2.0454276680196987e-4	0.4043484220489884	0.3982721333304576
Biking	540.0	4.970746757316024e-4	0.5990356504575655	0.5456321966557253
Walking	540.0	0.004348175000988938	0.9404437225763589	0.819107153570401
Doing yoga	540.0	2.9054864919469844e-4	0.6805668464004238	0.5710886349770238
Fishing	540.0	0.0011812700502512557	0.7067338952657305	0.69336978947893535
Dancing	540.0	3.782169334496429e-5	0.05073561713804331	0.04896661898842114
Playing football	540.0	1.7335896291562872e-4	0.1793344460014339	0.17600407501651164
Softball	540.0	5.424713258661784e-5	0.09109608275787409	0.08794942678493611
Playing soccer	540.0	1.7217195139774082e-4	0.21387906428651174	0.21366921527666868
Doing aerobics	540.0	6.11661785032042e-4	1.0	0.9206970109621527
Hunting	540.0	0.0010588799640947487	0.974281764198348	0.9403126051509964
Bowling	540.0	1.4781191985014348e-4	0.11990909227061244	0.10812136423175985
Rollerblading	540.0	2.539833426926352e-5	0.07976303918770515	0.0717633076468908
Golfing	540.0	0.0015890076299266314	0.6776882994660475	0.6556682336631616
Boating	540.0	2.1291599587059485e-4	0.3161246898943597	0.2975707623106356
Playing baseball	540.0	5.848657188271164e-5	0.12527905032177472	0.14589608068069265
Running	545.0	9.105358651237872e-4	0.6212447733920035	0.6478214898024058
Hiking	545.0	2.0748896423348996e-4	0.4101725844044008	0.4285767530609832
Biking	545.0	4.8447326747299413e-4	0.5838494155487634	0.5904345217816064
Walking	545.0	0.003615333153023218	0.7819412438573858	0.8383945485630844
Doing yoga	545.0	2.079504053457654e-4	0.4870927879586223	0.5517762840727364
Fishing	545.0	0.0011846673363841193	0.70876643410941	0.7091008213690108
Dancing	545.0	4.243386331005642e-5	0.05692257675907923	0.05846204054515941
Playing football	545.0	1.6779175441332573e-4	0.17357534225655927	0.17295332785315834
Softball	545.0	5.424713258661784e-5	0.09109608275787409	0.0910960827578741
Playing soccer	545.0	1.798110048577388e-4	0.22336861001562197	0.2215667587203718
Doing aerobics	545.0	5.185533582799176e-4	0.8477779239596489	0.894180317594873
Hunting	545.0	9.762265968934163e-4	0.8982319085542362	0.9249697135636206
Bowling	545.0	1.3763281692053455e-4	0.1116515241823555	0.12104980482793265
Rollerblading	545.0	2.168981241172967e-5	0.06811648901969246	0.08221714588837782
Golfing	545.0	0.0015464071899846763	0.6595198406386332	0.6755275775395865
Boating	545.0	2.1519898876838712e-4	0.3195143385625802	0.3145246518632923
Playing baseball	545.0	9.28728548443056e-5	0.1989349466215834	0.17438298118831383
Running	550.0	8.981290295401697e-4	0.6127797781558099	0.6280712488855416
Hiking	550.0	2.38364833495791e-4	0.4712092527295603	0.462605768879185
Biking	550.0	4.88264654248446e-4	0.5884184993384902	0.5903172247049462
Walking	550.0	0.0036655328917631776	0.7927986792555083	0.8023914350285318
Doing yoga	550.0	2.0819649568919516e-4	0.4876692178591632	0.51048103498825
Fishing	550.0	0.0011897413568193761	0.7118021347318919	0.7122659310259305
Dancing	550.0	5.0488888443799475e-5	0.06772792773835568	0.06912349200726618
Playing football	550.0	1.6042067987809172e-4	0.16595019530148195	0.1684919109531744
Softball	550.0	5.424713258661784e-5	0.09109608275787409	0.09909236282283466
Playing soccer	550.0	1.830986050139736e-4	0.2274526018589816	0.22952172781208072
Doing aerobics	550.0	5.105926442898351e-4	0.83476302882497	0.8494231093752731
Hunting	550.0	9.807516837554368e-4	0.9023954679382775	0.9018982490529638
Bowling	550.0	1.6220949136879344e-4	0.13158879803083	0.1269621716133944
Rollerblading	550.0	3.145118338479377e-5	0.09877190945773587	0.1027561539657853
Golfing	550.0	0.001616409030885614	0.6893745925140787	0.6857363225397769
Boating	550.0	2.074000347639981e-4	0.3079349271329369	0.3181309515882263
Playing baseball	550.0	9.28728548443056e-5	0.1989349466215834	0.1989349466215834
Running	555.0	9.529586511128316e-4	0.6501891951088112	0.6349897394681029
Hiking	555.0	2.561842868435125e-4	0.5064354695035937	0.4961962699753473
Biking	555.0	4.967826793889778e-4	0.5986837592275849	0.6100400628335237
Walking	555.0	0.00384878997303689	0.8324343819727013	0.7999347850645829
Doing yoga	555.0	2.3765915463681896e-4	0.5566810991469645	0.5521104354967205
Fishing	555.0	0.0011971410135736295	0.7162292242364896	0.72025054818054135
Dancing	555.0	6.166495201952949e-5	0.08271997152436361	0.07568634492067607
Playing football	555.0	1.6042067987809172e-4	0.16595019530148195	0.16412945454174827
Softball	555.0	6.853233295148703e-5	0.11508492295275582	0.10708864288779525
Playing soccer	555.0	1.9138312416582678e-4	0.23774397156163862	0.23415409406118026
Doing aerobics	555.0	5.295329634140884e-4	0.8657283753412006	0.86943866979859
Hunting	555.0	9.836555914018287e-4	0.9050673706663781	0.8978033583287185
Bowling	555.0	1.6967644076850016e-4	0.13764619262699768	0.13947110141188898
Rollerblading	555.0	4.501857183875328e-5	0.14138006341992762	0.13142185337175002
Golfing	555.0	0.0016608184035967345	0.7083145344666185	0.7065045480504443
Boating	555.0	2.2020273039549497e-4	0.32694358906916193	0.3284221073904075
Playing baseball	555.0	9.28728548443056e-5	0.1989349466215834	0.2006127355906734
Running	560.0	9.40956405035364e-4	0.6420002451396877	0.6480430609936356
Hiking	560.0	2.584650061158142e-4	0.5109440876928879	0.51648056185811
Biking	560.0	5.335707962750672e-4	0.6430179299344962	0.6195450352875485
Walking	560.0	0.0035812579275642424	0.7745712939655394	0.7946846016996473
Doing yoga	560.0	2.612678692297085e-4	0.6119809894840339	0.5886098472244395
Fishing	560.0	0.0012247049906015577	0.7327202855732425	0.7293530750341434
Dancing	560.0	5.711102056333669e-5	0.0766111354993089	0.08433686361646558
Playing football	560.0	1.5514046065278258e-4	0.1604879730222809	0.16499711577757376
Softball	560.0	6.853233295148703e-5	0.11508492295275582	0.11637838497317743
Playing soccer	560.0	1.9099812416776277e-4	0.23726570876292052	0.23438963183825914
Doing aerobics	560.0	5.552816185307454e-4	0.9078246052295991	0.8816772871308545
Hunting	560.0	9.62875230063836e-4	0.8859472363814999	0.8948534192122093
Bowling	560.0	1.8389208451502294e-4	0.14917831357783926	0.14849018290381785
Rollerblading	560.0	4.90732103986689e-5	0.15411358723758656	0.14986907929836693
Golfing	560.0	0.0016924958954669265	0.7218245171706356	0.7193126767569323
Boating	560.0	2.3599285672295668e-4	0.3503878059691237	0.34448532650489744
Playing baseball	560.0	9.522268408293723e-5	0.20396831352885342	0.2022905245597634
Running	565.0	9.555243650844582e-4	0.6519397427324078	0.6663912506448146
Hiking	565.0	2.691477298154631e-4	0.5320621283778483	0.5456468642785662
Biking	565.0	5.119260895744399e-4	0.6169334167005642	0.6477060391170275
Walking	565.0	0.003592709663185028	0.7770481291607012	0.8151618492083866
Doing yoga	565.0	2.5494365137263697e-4	0.5971674530423201	0.6722553983473863
Fishing	565.0	0.0012353846000222155	0.7391097152926981	0.7455594867900109
Dancing	565.0	6.983489922534783e-5	0.09367948382572425	0.08799003438358581
Playing football	565.0	1.6293693130706033e-4	0.16855317900895844	0.16586477701339927
Softball	565.0	7.084307794490446e-5	0.11896530901402066	0.125392266535128
Playing soccer	565.0	1.8366742644831323e-4	0.22815921519021826	0.23625667013357832
Doing aerobics	565.0	5.330503278611662e-4	0.8714788808217638	0.9244009025663678
Hunting	565.0	9.711334248270008e-4	0.8935456505887498	0.8913113434011698
Bowling	565.0	1.955629525291435e-4	0.1586460425066166	0.1594348590371422
Rollerblading	565.0	4.90732103986689e-5	0.15411358723758656	0.16090183708599037
Golfing	565.0	0.001706504496259861	0.727798978633543	0.7332887817613273
Boating	565.0	2.3985668624343904e-4	0.3561245844764066	0.36086662567038497
Playing baseball	565.0	9.522268408293723e-5	0.20396831352885342	0.2039683135288534
Running	570.0	0.0010336354734526295	0.7052337640623482	0.6485131824095057
Hiking	570.0	3.004462836943895e-4	0.5939343767649629	0.5800871780314635
Biking	570.0	5.668859620706801e-4	0.683166770716022	0.6381232117136121
Walking	570.0	0.004132821819608127	0.8938661244989197	0.813452680061027
Doing yoga	570.0	3.447894182624693e-4	0.8076177525158049	0.7265808528496357
Fishing	570.0	0.001278405612416938	0.764848459504092	0.7632157388604609
Dancing	570.0	6.983489922534783e-5	0.09367948382572425	0.09549215222738515
Playing football	570.0	1.6293693130706033e-4	0.16855317900895844	0.16855317900895841
Softball	570.0	8.463545879645438e-5	0.1421265676386075	0.15120750113024015
Playing soccer	570.0	1.9589200343895846e-4	0.2433450864475962	0.2351511200360652
Doing aerobics	570.0	6.079301720550141e-4	0.9938992216477406	0.8857929144446768
Hunting	570.0	9.72106674305858e-4	0.89444114323326	0.8945887466583828
Bowling	570.0	2.1015094259577814e-4	0.17048022102697072	0.17226921911942208
Rollerblading	570.0	5.5557801777414145e-5	0.17447833678279798	0.16769008693439416
Golfing	570.0	0.0017591296958507283	0.7502428494798037	0.7407341846077236
Boating	570.0	2.5330208078131383e-4	0.3760874865656244	0.3633071505626852
Playing baseball	570.0	9.522268408293723e-5	0.20396831352885342	0.2039683135288534
Running	575.0	8.623467022679786e-4	0.5883660404337612	0.627047282872077
Hiking	575.0	3.107307008514206e-4	0.6142650289515793	0.6059381167871837
Biking	575.0	5.097155508292935e-4	0.6142694477242501	0.6289094106508782
Walking	575.0	0.0035575507145308508	0.7694437865234601	0.8086490167116386
Doing yoga	575.0	3.3084599005355045e-4	0.774957352990782	0.7865307457504818
Fishing	575.0	0.001313239594263098	0.7856890417845926	0.7801593259937355
Dancing	575.0	7.38887489047864e-5	0.09911748903070695	0.09370303696928724
Playing football	575.0	1.6293693130706033e-4	0.16855317900895844	0.16855317900895841
Softball	575.0	1.146507524742402e-4	0.1925306267380923	0.17796609863119586
Playing soccer	575.0	1.8832823146519594e-4	0.23394905847038122	0.23751670420283258
Doing aerobics	575.0	4.8443652573771707e-4	0.7920006408645258	0.8481767875394987
Hunting	575.0	9.735611838736474e-4	0.8957794461531388	0.8980785090654427
Bowling	575.0	2.3135482569386123e-4	0.187681393824679	0.1826164267441731
